id_calendario,id_funcionario,id_veiculo,valor_despesa,tipo_despesa,descricao,hora_compra
19,21,340,2382.49,MANUTENCAO,Dolore alias reiciendis aliquid nemo exercitationem alias debitis.,12:00:00
235,21,332,932.91,MANUTENCAO,Alias a quae enim reprehenderit.,12:00:00
43,21,244,4209.61,MANUTENCAO,Fuga sapiente soluta dignissimos molestias magnam blanditiis.,12:00:00
73,21,84,3448.34,MANUTENCAO,Assumenda sequi cupiditate architecto ex.,12:00:00
88,21,88,2788.08,MANUTENCAO,Sunt magnam nam vel unde voluptatum exercitationem.,12:00:00
16,21,281,679.97,MANUTENCAO,Deserunt sed mollitia tenetur et sed.,12:00:00
274,21,100,4012.04,MANUTENCAO,Omnis ducimus velit ipsum sint vel.,12:00:00
70,21,11,933.53,MANUTENCAO,Assumenda neque quam provident.,12:00:00
32,21,137,3053.56,MANUTENCAO,Provident asperiores quod aspernatur.,12:00:00
231,21,195,3565.83,MANUTENCAO,Facilis corrupti quis vel consequatur consequatur libero.,12:00:00
46,21,131,3798.39,MANUTENCAO,Quis eveniet nam.,12:00:00
88,21,314,4350.46,MANUTENCAO,Ratione doloribus cupiditate earum amet.,12:00:00
152,21,233,2847.83,MANUTENCAO,Eos eum placeat dolorum libero.,12:00:00
267,21,325,2201.52,MANUTENCAO,Blanditiis fugit quod delectus unde ad.,12:00:00
286,21,41,3547.99,MANUTENCAO,Voluptates alias placeat cupiditate rerum temporibus.,12:00:00
41,21,228,3129.96,MANUTENCAO,Cupiditate illum incidunt consequatur tempore.,12:00:00
96,21,65,3548.00,MANUTENCAO,Dignissimos ipsam sapiente.,12:00:00
243,21,115,2168.07,MANUTENCAO,Illo laudantium numquam nostrum.,12:00:00
266,21,273,183.53,MANUTENCAO,Maiores necessitatibus dolor accusantium.,12:00:00
192,21,290,4686.37,MANUTENCAO,Veniam dolorum aliquid impedit veritatis ducimus.,12:00:00
47,21,310,4523.52,MANUTENCAO,Maiores ex aut ut.,12:00:00
130,21,358,1486.40,MANUTENCAO,Nobis et numquam est animi assumenda eum.,12:00:00
123,21,32,3398.16,MANUTENCAO,Alias aliquam fuga laborum consectetur veritatis sint.,12:00:00
292,21,304,635.56,MANUTENCAO,Temporibus ipsum blanditiis explicabo voluptate repudiandae.,12:00:00
47,21,391,109.44,MANUTENCAO,Reiciendis doloribus dolores aspernatur.,12:00:00
64,21,338,1512.30,MANUTENCAO,Possimus quos impedit atque.,12:00:00
296,21,70,688.98,MANUTENCAO,Quae hic est dolorum facere voluptate ducimus.,12:00:00
106,21,220,315.05,MANUTENCAO,Nesciunt sunt aliquid optio sed repellat.,12:00:00
232,21,354,2437.03,MANUTENCAO,Cumque rem velit iste ipsa.,12:00:00
20,21,105,1240.60,MANUTENCAO,Maiores quae quis aspernatur exercitationem reprehenderit ab.,12:00:00
113,21,184,1390.17,MANUTENCAO,Hic rem voluptatibus nisi quos odit necessitatibus.,12:00:00
223,21,273,3997.86,MANUTENCAO,Quisquam eos ut harum.,12:00:00
22,21,278,1628.36,MANUTENCAO,Culpa ut expedita sint.,12:00:00
227,21,353,3505.05,MANUTENCAO,Modi repellat eaque saepe quos deleniti.,12:00:00
130,21,83,2039.93,MANUTENCAO,Quas odit rem exercitationem soluta accusantium suscipit.,12:00:00
128,21,157,1619.19,MANUTENCAO,Earum iusto rerum eius voluptatum.,12:00:00
229,21,286,3478.35,MANUTENCAO,Recusandae odio quam libero.,12:00:00
157,21,217,2424.22,MANUTENCAO,Aut accusamus provident occaecati accusantium aut.,12:00:00
285,21,36,2171.55,MANUTENCAO,Earum impedit ullam dolor saepe nemo veritatis.,12:00:00
54,21,131,776.08,MANUTENCAO,Praesentium earum ducimus ullam eligendi quo libero.,12:00:00
212,21,139,4883.29,MANUTENCAO,Nihil nemo tempora saepe aut officiis illum minus.,12:00:00
93,21,133,2227.93,MANUTENCAO,Aliquid voluptate in a.,12:00:00
87,21,55,287.56,MANUTENCAO,Eos occaecati rem atque officiis quidem dolore.,12:00:00
272,21,90,3585.68,MANUTENCAO,Asperiores porro odio.,12:00:00
145,21,134,1666.85,MANUTENCAO,Temporibus illo doloribus fugiat saepe corrupti.,12:00:00
264,21,35,3069.89,MANUTENCAO,Omnis officiis similique aperiam quisquam.,12:00:00
61,21,227,2008.96,MANUTENCAO,Voluptas reiciendis et itaque.,12:00:00
103,21,145,4382.20,MANUTENCAO,Dolores repudiandae laudantium rem architecto laboriosam.,12:00:00
298,21,13,1773.16,MANUTENCAO,Reprehenderit dolore harum quisquam alias enim.,12:00:00
211,21,73,3424.05,MANUTENCAO,Eligendi ex porro eveniet aperiam enim.,12:00:00
191,21,393,2369.83,MANUTENCAO,Perferendis quisquam officia pariatur iusto quidem ipsa.,12:00:00
252,21,177,3909.86,MANUTENCAO,Deserunt eveniet repellat cupiditate.,12:00:00
270,21,263,3423.83,MANUTENCAO,Possimus cupiditate dolorem veritatis at.,12:00:00
247,21,190,4259.18,MANUTENCAO,Facere est magni est aut consectetur.,12:00:00
295,21,268,4926.11,MANUTENCAO,Ipsum quisquam architecto accusamus in nemo ut dignissimos.,12:00:00
170,21,117,2464.40,MANUTENCAO,Illo itaque aliquid dolor est sequi.,12:00:00
271,21,113,2554.60,MANUTENCAO,Ad praesentium vitae nostrum aut.,12:00:00
149,21,172,1603.36,MANUTENCAO,Sapiente laboriosam doloribus dolore commodi impedit.,12:00:00
122,21,52,1545.18,MANUTENCAO,Laborum praesentium adipisci nemo.,12:00:00
131,21,195,3208.50,MANUTENCAO,Doloremque possimus totam libero deserunt.,12:00:00
113,21,97,1965.44,MANUTENCAO,Dignissimos doloribus aut autem.,12:00:00
250,21,141,3682.48,MANUTENCAO,Neque perspiciatis ad fugiat quae.,12:00:00
40,21,385,4174.28,MANUTENCAO,Quo beatae quam.,12:00:00
35,21,56,2402.40,MANUTENCAO,Molestiae pariatur rem quo consectetur.,12:00:00
270,21,298,721.14,MANUTENCAO,Quae provident modi animi repellat.,12:00:00
101,21,375,1617.03,MANUTENCAO,Aliquam tenetur iste praesentium.,12:00:00
53,21,358,939.61,MANUTENCAO,Voluptas vitae voluptas laudantium.,12:00:00
176,21,351,2858.58,MANUTENCAO,Qui alias voluptas ipsam.,12:00:00
230,21,391,2216.24,MANUTENCAO,Quam hic necessitatibus ipsam odio ipsum.,12:00:00
28,21,274,1201.43,MANUTENCAO,Debitis commodi consequuntur minima occaecati.,12:00:00
112,21,207,2683.30,MANUTENCAO,Ab dolores laborum porro suscipit quidem officiis.,12:00:00
293,21,365,926.04,MANUTENCAO,Debitis deleniti veniam animi quis et.,12:00:00
34,21,364,3216.30,MANUTENCAO,Officiis recusandae impedit.,12:00:00
62,21,336,184.99,MANUTENCAO,Ea iure tempora quam ex tenetur pariatur.,12:00:00
53,21,416,638.67,MANUTENCAO,Vero distinctio at neque temporibus dolores consequuntur ut.,12:00:00
219,21,378,862.52,MANUTENCAO,Porro accusantium ex accusantium quia omnis amet.,12:00:00
251,21,120,2239.27,MANUTENCAO,Voluptates id magni alias autem modi quis.,12:00:00
20,21,283,3155.81,MANUTENCAO,Laborum eos necessitatibus molestias aspernatur corrupti.,12:00:00
105,21,388,1147.87,MANUTENCAO,Veniam saepe explicabo inventore.,12:00:00
291,21,394,4177.75,MANUTENCAO,Consectetur blanditiis cum perspiciatis eligendi tenetur nihil.,12:00:00
197,21,138,178.16,MANUTENCAO,Voluptas in dignissimos ipsum vel facere.,12:00:00
108,21,296,4326.61,MANUTENCAO,Amet iure quos mollitia voluptatum id dolores.,12:00:00
237,21,402,3032.92,MANUTENCAO,Adipisci maiores nemo aliquid quae quas architecto.,12:00:00
271,21,156,4683.22,MANUTENCAO,Necessitatibus a nulla doloremque architecto placeat doloribus.,12:00:00
274,21,296,1669.35,MANUTENCAO,Nostrum quod ducimus quo rerum officia.,12:00:00
236,21,407,1376.86,MANUTENCAO,Molestias minima illo vel accusamus tempora.,12:00:00
178,21,358,4632.53,MANUTENCAO,Aspernatur quae fugit optio nihil.,12:00:00
54,21,258,3382.31,MANUTENCAO,Nobis fugiat distinctio non quasi.,12:00:00
303,21,285,4675.32,MANUTENCAO,Harum nostrum corrupti non repudiandae.,12:00:00
207,21,202,807.67,MANUTENCAO,Repellat at ex temporibus inventore.,12:00:00
268,21,179,4097.64,MANUTENCAO,Autem iure rem animi autem aut.,12:00:00
23,21,192,4065.37,MANUTENCAO,Porro unde amet omnis animi nobis perferendis.,12:00:00
145,21,74,211.76,MANUTENCAO,Nisi alias corporis similique blanditiis odio.,12:00:00
145,21,67,1071.17,MANUTENCAO,Incidunt ab dicta ipsum quasi rem aut.,12:00:00
291,21,434,1116.88,MANUTENCAO,Temporibus laudantium autem laudantium.,12:00:00
170,21,351,1833.48,MANUTENCAO,Alias rem quaerat quos iusto soluta sunt dignissimos.,12:00:00
145,21,154,839.37,MANUTENCAO,Ipsa explicabo eligendi quia.,12:00:00
191,21,386,237.44,MANUTENCAO,Voluptas sed maiores.,12:00:00
265,21,236,1679.07,MANUTENCAO,Quo optio cumque nemo culpa minima.,12:00:00
83,21,233,4449.33,MANUTENCAO,Cupiditate impedit libero totam suscipit sit.,12:00:00
4,21,266,3272.10,MANUTENCAO,Est necessitatibus vel vel facere alias laudantium.,12:00:00
35,21,107,3022.67,MANUTENCAO,Hic velit asperiores.,12:00:00
58,21,443,818.55,MANUTENCAO,Ratione corporis voluptates aut.,12:00:00
42,21,281,3436.75,MANUTENCAO,Illo deleniti hic sint.,12:00:00
248,21,149,2357.35,MANUTENCAO,Mollitia architecto velit.,12:00:00
288,21,267,1993.78,MANUTENCAO,Suscipit reiciendis dolores ipsum.,12:00:00
291,21,166,3516.35,MANUTENCAO,Numquam rerum debitis eos unde eos.,12:00:00
227,21,230,1532.59,MANUTENCAO,Adipisci nemo minus ut porro officia harum praesentium.,12:00:00
141,21,170,296.94,MANUTENCAO,Laboriosam doloremque laborum aliquid.,12:00:00
41,21,210,1464.63,MANUTENCAO,Blanditiis sequi ipsam atque perspiciatis reprehenderit.,12:00:00
76,21,439,1694.62,MANUTENCAO,Atque totam animi.,12:00:00
85,21,155,4946.86,MANUTENCAO,Dicta cum magni deleniti.,12:00:00
204,21,51,4050.98,MANUTENCAO,Quidem dolore quod dolor distinctio.,12:00:00
160,21,383,2917.05,MANUTENCAO,Nisi excepturi vel ea quae rem.,12:00:00
252,21,144,1714.22,MANUTENCAO,Aliquam minus ex nesciunt iure.,12:00:00
229,21,280,1385.78,MANUTENCAO,Velit voluptas ex deleniti dolorum sit incidunt amet.,12:00:00
104,21,253,1402.16,MANUTENCAO,Eaque perferendis recusandae minima eos.,12:00:00
267,21,422,3496.87,MANUTENCAO,At quaerat sed nihil tempora at commodi.,12:00:00
289,21,18,3077.34,MANUTENCAO,Et nisi facere odio.,12:00:00
149,21,153,1270.20,MANUTENCAO,Repellat modi nulla harum consequuntur cum.,12:00:00
97,21,256,3234.63,MANUTENCAO,Mollitia quasi ullam at animi tempore dolorum facere.,12:00:00
222,21,362,3882.88,MANUTENCAO,Nostrum non corporis eum voluptates.,12:00:00
150,21,119,1131.68,MANUTENCAO,Qui consequatur excepturi quasi.,12:00:00
139,21,25,3599.03,MANUTENCAO,Possimus corporis ullam atque ducimus veniam voluptates.,12:00:00
248,21,275,1305.77,MANUTENCAO,Aut assumenda optio debitis.,12:00:00
71,21,373,3967.56,MANUTENCAO,Magni ad quis odio quis.,12:00:00
278,21,296,1345.15,MANUTENCAO,Ratione quasi harum amet occaecati aut quibusdam.,12:00:00
174,21,421,4665.27,MANUTENCAO,Cum atque provident repudiandae consectetur.,12:00:00
176,21,71,3701.70,MANUTENCAO,Sit expedita quos.,12:00:00
19,21,441,2207.72,MANUTENCAO,Provident ipsam facere in sunt.,12:00:00
252,21,432,1529.29,MANUTENCAO,Natus aspernatur iusto consequatur provident recusandae ad.,12:00:00
156,21,157,2968.22,MANUTENCAO,Numquam deleniti est autem.,12:00:00
39,21,412,2172.42,MANUTENCAO,Nihil natus quaerat repellat nisi fugiat.,12:00:00
216,21,417,1400.27,MANUTENCAO,Unde tenetur neque eaque labore aspernatur quos.,12:00:00
278,21,452,3030.84,MANUTENCAO,Recusandae at nihil velit.,12:00:00
192,21,11,3267.62,MANUTENCAO,Corporis doloremque maxime corrupti.,12:00:00
137,21,445,2675.55,MANUTENCAO,Illum iste perspiciatis officiis.,12:00:00
256,21,191,3131.15,MANUTENCAO,Repellendus quaerat quam.,12:00:00
280,21,319,2389.36,MANUTENCAO,Hic vel quasi sequi dicta.,12:00:00
17,21,40,1533.89,MANUTENCAO,Nisi maiores praesentium repellat neque vitae.,12:00:00
140,21,335,4264.38,MANUTENCAO,Iure in sunt alias.,12:00:00
208,21,160,2651.33,MANUTENCAO,Veritatis aperiam eum magni.,12:00:00
27,21,426,1306.38,MANUTENCAO,Illo ut laudantium est.,12:00:00
26,21,404,1446.58,MANUTENCAO,Quaerat esse atque beatae voluptatem ipsum voluptatibus.,12:00:00
48,21,154,4024.39,MANUTENCAO,Explicabo earum numquam occaecati voluptatem.,12:00:00
249,21,347,3755.49,MANUTENCAO,Repudiandae consectetur rem.,12:00:00
106,21,340,4909.96,MANUTENCAO,Consectetur voluptas inventore magni sunt enim.,12:00:00
306,21,52,730.16,MANUTENCAO,Rerum culpa illo dolore enim tenetur voluptatibus.,12:00:00
14,21,234,2935.96,MANUTENCAO,Voluptate eligendi eos pariatur deleniti magnam aliquam mollitia.,12:00:00
293,21,439,4659.32,MANUTENCAO,Sed ab numquam aut sit consequatur eius.,12:00:00
162,21,429,587.02,MANUTENCAO,Occaecati necessitatibus pariatur molestiae sit accusantium laudantium.,12:00:00
57,21,394,856.66,MANUTENCAO,Provident pariatur non voluptate delectus.,12:00:00
54,21,144,1217.67,MANUTENCAO,Qui possimus cumque eligendi.,12:00:00
161,21,230,2245.05,MANUTENCAO,Amet doloribus optio dolor deleniti quisquam consequatur.,12:00:00
173,21,114,1074.71,MANUTENCAO,Corrupti velit sequi nostrum alias.,12:00:00
269,21,352,3472.95,MANUTENCAO,Nostrum delectus iure corrupti beatae eius provident.,12:00:00
50,21,307,2300.66,MANUTENCAO,Dolorum nam neque deleniti occaecati error.,12:00:00
161,21,157,4846.22,MANUTENCAO,Suscipit mollitia recusandae repellendus at commodi.,12:00:00
81,21,397,2474.89,MANUTENCAO,Tempora sed culpa asperiores.,12:00:00
230,21,199,1212.66,MANUTENCAO,Ducimus in quaerat.,12:00:00
273,21,122,3615.75,MANUTENCAO,Id veniam quo impedit.,12:00:00
239,21,415,2707.16,MANUTENCAO,Dignissimos iste iste numquam numquam beatae.,12:00:00
4,21,41,2978.54,MANUTENCAO,Occaecati consequuntur minus libero.,12:00:00
192,21,194,544.62,MANUTENCAO,Enim ratione numquam a expedita blanditiis.,12:00:00
145,21,299,4817.46,MANUTENCAO,Maxime totam assumenda dolorem.,12:00:00
122,21,72,2038.71,MANUTENCAO,Nulla consequuntur nam voluptatem vel incidunt eveniet animi.,12:00:00
69,21,134,3423.40,MANUTENCAO,Doloremque nihil placeat corporis quis.,12:00:00
192,21,457,4928.96,MANUTENCAO,Quibusdam quisquam dolores nisi quo ex cumque mollitia.,12:00:00
194,21,194,2854.01,MANUTENCAO,Natus minus repellendus minima neque.,12:00:00
275,21,396,586.70,MANUTENCAO,Aliquam perspiciatis laborum hic quos excepturi nam culpa.,12:00:00
125,21,149,2051.74,MANUTENCAO,Impedit illum ad vitae voluptates dolor quisquam sunt.,12:00:00
33,21,427,1121.80,MANUTENCAO,Voluptate corrupti veritatis nulla aperiam numquam.,12:00:00
6,21,147,4693.65,MANUTENCAO,Ex dolorem explicabo esse unde.,12:00:00
126,21,432,290.53,MANUTENCAO,Asperiores eius in numquam.,12:00:00
228,21,201,4938.13,MANUTENCAO,Illo temporibus nemo.,12:00:00
101,21,369,2734.98,MANUTENCAO,A consequatur voluptates fugit.,12:00:00
95,21,247,515.26,MANUTENCAO,Eligendi nostrum tempora a.,12:00:00
194,21,392,3453.26,MANUTENCAO,Sequi blanditiis nisi et sequi iusto ducimus quaerat.,12:00:00
290,21,336,4086.84,MANUTENCAO,Rerum praesentium eius error libero laborum.,12:00:00
224,21,358,4436.46,MANUTENCAO,Natus at assumenda minima ab provident sint.,12:00:00
274,21,380,2317.83,MANUTENCAO,Quasi minus molestias eaque ipsum rerum similique.,12:00:00
146,21,85,604.00,MANUTENCAO,Adipisci inventore cupiditate maiores commodi commodi.,12:00:00
9,21,19,304.84,MANUTENCAO,Et doloremque molestiae quo accusantium optio.,12:00:00
63,21,25,4073.87,MANUTENCAO,Animi temporibus veniam repellendus doloribus repellendus corrupti.,12:00:00
61,11,11,2650.00,FUNCIONARIO,Pagamento funcionário,12:00:00
168,12,11,2750.00,FUNCIONARIO,Pagamento funcionário,12:00:00
5,13,11,2850.00,FUNCIONARIO,Pagamento funcionário,12:00:00
216,14,11,2950.00,FUNCIONARIO,Pagamento funcionário,12:00:00
261,15,11,3050.00,FUNCIONARIO,Pagamento funcionário,12:00:00
76,16,11,3150.00,FUNCIONARIO,Pagamento funcionário,12:00:00
54,17,11,3250.00,FUNCIONARIO,Pagamento funcionário,12:00:00
232,18,11,3350.00,FUNCIONARIO,Pagamento funcionário,12:00:00
276,19,11,3450.00,FUNCIONARIO,Pagamento funcionário,12:00:00
213,20,11,3550.00,FUNCIONARIO,Pagamento funcionário,12:00:00
181,21,11,3650.00,FUNCIONARIO,Pagamento funcionário,12:00:00
215,22,11,3750.00,FUNCIONARIO,Pagamento funcionário,12:00:00
253,23,11,3850.00,FUNCIONARIO,Pagamento funcionário,12:00:00
217,24,11,3950.00,FUNCIONARIO,Pagamento funcionário,12:00:00
272,25,11,4050.00,FUNCIONARIO,Pagamento funcionário,12:00:00
162,26,11,4150.00,FUNCIONARIO,Pagamento funcionário,12:00:00
70,27,11,4250.00,FUNCIONARIO,Pagamento funcionário,12:00:00
51,28,11,4350.00,FUNCIONARIO,Pagamento funcionário,12:00:00
271,29,11,4450.00,FUNCIONARIO,Pagamento funcionário,12:00:00
227,30,11,4550.00,FUNCIONARIO,Pagamento funcionário,12:00:00
