id_calendario,id_forma_pagamento,id_passageiro,id_origem,id_destino,valor_receita,hora_compra,id_evento
121,1,132,25,29,15.60,07:47:31.47278,
189,1,107,21,22,18.16,02:16:32.018497,
121,1,241,27,14,16.09,00:04:40.096696,
259,1,17,13,24,13.88,04:31:17.994769,
121,1,48,20,19,14.62,19:04:32.309845,1648
189,1,26,20,19,14.62,12:21:51.708317,1648
259,1,130,20,19,14.62,11:11:24.252785,1648
49,1,73,13,24,13.88,05:24:10.016548,
81,1,202,20,19,14.62,15:26:55.90744,1648
81,1,88,26,23,16.92,00:06:46.567732,
3,1,180,26,23,16.92,16:04:34.702163,
189,1,198,20,19,14.62,15:00:30.998067,1648
49,1,33,20,19,14.62,18:24:37.619816,1648
81,1,65,20,19,14.62,15:35:55.918586,1648
49,1,246,20,19,14.62,17:26:41.916616,1648
186,1,187,12,20,10.41,15:42:34.317094,
189,1,226,20,19,14.62,19:06:20.699239,1648
259,1,35,16,30,14.33,18:19:04.904919,
189,1,250,16,15,10.66,04:33:44.486948,
259,1,176,14,16,3.85,01:39:56.809296,
259,1,11,26,13,16.23,06:35:13.268122,
186,1,132,28,19,5.24,02:31:26.081008,
97,1,34,26,28,5.88,01:51:07.632361,
49,1,249,27,13,16.48,18:00:46.454043,
121,1,102,30,12,10.17,09:55:02.830305,
49,1,222,20,19,14.62,13:26:17.354881,1648
97,1,195,27,13,16.48,05:44:01.650127,
186,1,216,27,26,17.84,19:14:11.939834,
259,1,38,27,13,16.48,17:36:12.207622,
259,1,181,30,16,3.23,18:11:29.285051,
189,1,189,16,15,3.82,10:02:32.844244,
121,1,120,12,23,6.95,13:33:16.136322,
81,1,150,16,25,19.07,14:49:17.052622,
97,1,72,20,19,14.62,01:28:56.303691,1648
186,1,77,13,19,15.73,06:08:54.399681,
49,1,209,15,13,15.26,03:05:57.414787,
3,1,41,12,20,10.41,22:30:29.460345,
97,1,17,25,17,12.74,15:31:53.911139,
3,1,164,28,28,3.34,03:17:35.278516,
3,1,125,30,14,16.61,01:42:15.438671,
121,1,176,12,20,10.41,23:34:20.690807,
97,1,22,13,14,7.50,08:20:57.8461,
81,1,39,16,15,3.82,04:18:27.065921,
97,1,248,20,19,14.62,21:51:03.740028,1648
121,1,169,18,28,9.63,21:40:55.670751,
81,1,154,25,17,12.74,18:12:28.860626,
81,1,251,12,13,5.80,15:40:58.028856,
189,1,15,13,14,7.50,16:59:31.242909,
189,1,143,30,30,10.91,17:16:34.469714,
97,1,28,14,16,3.85,06:08:42.902906,
3,1,42,20,19,14.62,18:57:18.853512,1648
49,1,265,14,15,6.90,08:46:19.512157,
189,1,174,20,19,14.62,00:08:22.654421,1648
81,1,205,19,20,18.88,12:38:22.273234,
97,1,78,13,24,19.32,04:04:56.748516,
259,1,201,24,26,18.84,05:06:38.013214,
97,1,181,28,12,10.78,13:45:17.114514,
81,1,234,12,20,10.41,20:45:28.576046,
97,1,231,20,19,14.62,13:34:36.164758,1648
97,1,35,21,22,12.97,19:17:32.554265,
3,1,172,13,24,19.59,23:06:35.609327,
97,1,115,30,30,10.91,23:31:30.247053,
3,1,173,19,27,5.86,23:51:48.560539,
49,1,166,25,19,19.21,02:23:18.865652,
3,1,195,25,17,12.74,16:29:58.944617,
97,1,135,16,15,3.82,02:27:10.969563,
97,1,224,14,16,3.85,12:24:31.586099,
97,1,28,25,30,15.05,18:05:27.793015,
259,1,182,15,20,3.10,17:47:51.34284,
186,1,30,23,24,11.02,06:40:25.052609,
3,1,83,18,28,9.63,11:01:27.078485,
81,1,236,29,11,6.27,11:34:51.09912,
259,1,62,18,12,9.77,11:47:53.905658,
97,1,61,23,26,12.14,07:28:00.492804,
49,1,234,11,12,16.60,21:10:02.190155,
121,1,108,16,30,14.33,10:40:06.492002,
121,1,58,26,12,14.29,08:01:04.556168,
189,1,37,21,20,9.21,03:47:04.566838,
49,1,54,13,24,13.88,22:42:53.260462,
97,1,212,25,19,19.21,10:49:48.909266,
3,1,146,20,19,14.62,12:15:32.524487,1648
49,1,131,26,13,16.23,07:31:41.356442,
97,1,98,23,22,8.66,01:19:49.765656,
259,1,216,24,16,9.94,03:32:25.030156,
81,1,156,15,24,11.61,11:19:45.561939,
259,1,79,28,11,5.53,09:38:08.305035,
189,1,210,15,25,9.53,19:42:19.600155,
97,1,13,19,24,15.00,09:09:27.95663,
259,1,85,24,26,18.84,02:40:02.597581,
49,1,68,30,14,16.30,18:54:08.137982,
49,1,278,11,27,6.61,18:12:29.196137,
186,1,159,21,15,16.01,04:42:14.430189,
259,1,97,22,16,9.67,18:01:56.189504,
186,1,200,28,11,5.53,19:34:46.447131,
97,1,101,21,22,18.16,01:20:09.985256,
189,1,140,18,13,8.94,22:44:27.81792,
189,1,237,16,17,8.30,20:40:40.018617,
3,1,16,17,27,13.73,08:58:25.872435,
3,1,17,15,24,11.61,03:29:19.322412,
121,1,270,11,19,9.94,02:51:24.94428,
189,1,238,18,13,8.94,22:28:28.913947,
81,1,211,11,11,8.25,15:45:55.765938,
186,1,227,25,16,4.78,09:44:05.029868,
259,1,222,30,14,16.61,09:54:38.388566,
186,1,139,26,12,14.29,19:00:49.711626,
3,1,228,15,24,11.61,20:44:59.317692,
186,1,262,16,15,3.82,00:16:40.105774,
189,1,227,14,28,8.35,05:12:12.44811,
121,1,147,21,30,10.68,15:34:58.342957,
81,1,109,18,24,14.84,03:39:50.83722,
121,1,225,29,11,6.27,08:15:09.225564,
3,1,164,11,12,16.60,09:12:06.499197,
186,1,29,25,14,6.17,16:23:13.36271,1922
121,1,142,15,25,8.69,00:20:18.424675,
3,1,283,15,25,8.69,01:45:20.020819,
186,1,62,25,17,12.74,13:47:51.21668,
186,1,101,25,14,6.17,08:17:13.508189,1922
81,1,78,12,13,5.80,11:15:19.251982,
3,1,12,24,15,13.30,23:54:55.171087,
3,1,36,24,25,10.82,20:30:54.898211,
186,1,225,11,11,6.95,16:43:06.075059,
186,1,189,11,11,6.95,18:51:14.240583,
121,1,172,14,28,8.35,22:43:17.006054,
259,1,236,19,24,15.00,17:32:50.118364,
121,1,237,15,21,4.93,16:01:27.959635,
3,1,107,16,25,19.07,03:06:29.671921,
49,1,109,20,19,14.62,08:06:50.996208,1648
81,1,279,25,14,6.17,02:02:23.04228,1922
3,1,223,25,14,6.17,04:31:30.612857,1922
121,1,207,18,13,8.94,05:27:49.942446,
49,1,159,24,15,13.30,19:04:08.484391,
3,1,231,15,12,5.01,06:03:49.894077,
189,1,160,20,19,14.62,23:08:20.585381,1648
3,1,127,25,14,6.17,16:29:25.508381,1922
3,1,119,21,12,9.52,17:04:53.566625,
189,1,89,11,11,6.95,07:54:47.897525,
81,1,38,22,14,19.53,20:42:08.389301,
81,1,214,16,30,14.33,23:35:37.708531,
186,1,274,24,15,13.30,15:52:02.561389,
259,1,25,21,12,9.52,04:39:41.027428,
49,1,11,19,26,17.12,08:15:39.171114,
121,1,176,20,19,14.62,11:32:36.79701,1648
49,1,194,20,19,14.62,08:46:29.921959,1648
97,1,170,12,23,19.92,20:55:27.4345,
186,1,196,15,20,3.10,09:41:25.37846,
81,1,269,25,20,4.29,00:24:56.127304,
186,1,228,25,30,15.05,03:39:45.327739,
81,1,105,22,16,3.28,06:39:20.472552,
186,1,258,15,25,9.53,20:11:46.603718,
259,1,17,18,23,4.31,00:33:14.585281,
259,1,28,25,14,6.17,18:20:54.231547,1922
81,1,82,11,27,6.61,13:09:24.195134,
189,1,49,13,24,19.59,05:56:53.660921,
97,1,233,21,19,18.30,08:35:06.867444,
3,1,177,25,14,6.17,09:27:56.628318,1922
121,1,141,25,14,6.17,20:37:02.013939,1922
259,1,301,16,25,19.07,19:22:36.601888,
97,1,280,21,12,9.52,09:56:09.098877,
189,1,256,28,19,5.24,18:31:49.547455,
3,1,235,18,24,14.84,04:02:32.791416,
186,1,173,20,19,14.62,11:16:59.157751,1648
186,1,25,21,24,17.00,04:03:15.407205,
189,1,112,30,14,16.61,07:38:05.201139,
3,1,244,12,20,10.41,21:54:32.681085,
121,1,269,11,12,6.20,21:34:51.49562,
97,1,89,16,12,19.10,04:14:02.009593,
121,1,158,24,15,13.30,17:32:55.78204,
121,1,87,20,19,14.62,07:16:35.826449,1648
121,1,31,25,14,6.17,11:44:39.582174,1922
97,1,115,16,30,14.33,21:30:05.458424,
121,1,76,15,24,11.61,07:13:00.556489,
186,1,125,30,14,16.30,18:22:53.673833,
121,1,124,15,25,9.53,09:29:01.690092,
259,1,53,30,12,10.17,11:23:40.861651,
186,1,189,28,19,5.24,06:07:12.662086,
189,1,157,28,12,10.78,14:06:18.331987,
189,1,212,25,14,6.17,14:28:46.327559,1922
121,1,263,18,12,9.77,03:36:25.253372,
189,1,159,14,16,3.85,13:25:21.470113,
49,1,294,11,24,13.66,16:38:52.299104,
121,1,63,15,12,5.01,14:24:48.950883,
49,1,30,18,24,10.79,18:59:41.938206,
97,1,92,20,19,14.62,22:39:35.06473,1648
49,1,274,18,13,8.94,20:00:20.730589,
186,1,153,16,25,19.07,04:28:21.682255,
186,1,178,20,19,14.62,17:49:49.832341,1648
189,1,153,24,15,13.30,15:28:48.939059,
186,1,98,12,30,11.29,06:58:17.984185,
81,1,319,11,12,16.60,12:04:56.558693,
97,1,243,30,21,17.79,18:57:38.93302,
189,1,131,16,17,8.30,20:58:31.801476,
3,1,76,20,19,14.62,11:35:48.717048,1648
189,1,199,25,17,12.74,00:48:10.008955,
3,1,24,29,11,6.27,01:11:52.52211,
189,1,298,21,30,10.68,11:45:59.366795,
189,1,266,14,28,8.35,21:38:11.353316,
81,1,96,13,19,11.08,19:44:23.824744,
3,1,60,24,16,9.94,22:27:18.449461,
97,1,211,13,21,13.41,18:42:37.153466,
189,1,96,28,17,6.31,07:41:03.113552,
189,1,67,14,23,3.77,10:16:09.621542,
259,1,139,28,12,10.78,00:47:20.575314,
3,1,81,13,19,15.73,21:58:38.905857,
259,1,128,23,29,5.92,02:09:12.969446,
186,1,214,24,25,10.82,15:41:38.376443,
97,1,105,20,19,14.62,18:17:16.80549,1648
259,1,109,18,23,4.31,18:24:37.344687,
259,1,212,13,14,7.50,14:35:24.910593,
81,1,107,13,24,19.32,07:46:50.246636,
97,1,217,22,23,17.73,03:26:48.283156,
259,1,306,23,22,8.66,17:10:07.632311,
3,1,124,19,27,5.86,08:33:09.745185,
121,1,88,25,29,15.60,02:52:11.807432,
97,1,328,26,23,16.92,12:18:22.494768,
49,1,101,21,16,13.47,00:13:46.407826,
81,1,268,15,12,5.01,09:47:00.504497,
81,1,268,20,19,14.62,08:44:53.943861,1648
121,1,100,21,30,10.68,01:51:46.014546,
186,1,127,20,19,14.62,20:04:47.206275,1648
81,1,158,15,13,15.26,23:28:25.930474,
49,1,23,18,23,4.31,16:54:14.79206,
259,1,44,23,24,11.02,02:25:26.622461,
259,1,282,23,24,11.02,02:32:58.897195,
3,1,152,25,16,4.78,00:07:02.137116,
97,1,113,25,14,6.17,01:53:56.93957,1922
121,1,158,30,14,16.61,03:06:22.135304,
97,1,225,12,23,6.95,05:26:08.653775,
49,1,247,13,24,19.32,03:40:05.267589,
81,1,334,21,19,18.30,14:08:34.989863,
81,1,14,23,26,5.93,16:38:23.908031,
3,1,236,14,25,9.59,01:32:49.648326,
186,1,65,21,20,9.21,11:05:08.423525,
97,1,173,12,23,19.92,12:46:05.380642,
121,1,271,22,16,9.67,13:14:16.567445,
186,1,220,25,30,15.05,12:05:49.230905,
3,1,121,14,16,3.85,22:48:25.118186,
81,1,333,21,24,17.00,18:58:08.428009,
49,1,208,22,25,19.44,17:18:39.982887,
49,1,169,11,12,6.20,15:29:24.378595,
121,1,45,22,23,17.73,22:41:12.997232,
3,1,224,20,19,14.62,18:29:51.424125,1648
186,1,277,19,17,10.39,12:10:28.118989,
3,1,135,11,11,8.25,08:54:35.310343,
121,1,40,16,12,19.10,00:04:34.582201,
97,1,150,14,23,3.77,08:20:01.848357,
81,1,146,19,26,17.12,09:53:30.559236,
259,1,192,20,29,12.29,19:56:03.206717,
186,1,17,15,20,16.76,12:43:53.358356,
121,1,203,30,30,10.91,23:54:26.744174,
3,1,163,20,13,4.46,16:22:53.676814,
3,1,94,25,14,6.17,07:54:17.245948,1922
259,1,343,14,29,6.53,06:47:36.322489,
49,1,26,25,13,13.39,09:58:27.239763,
3,1,297,24,30,15.18,01:09:55.41949,
3,1,128,21,13,17.83,20:59:01.011528,
259,1,48,12,25,5.99,12:31:41.882513,
186,1,337,11,11,8.25,12:12:39.662576,
186,1,77,22,23,17.73,16:07:58.628476,
81,1,201,22,25,19.44,13:02:41.120569,
186,1,62,21,16,13.47,19:03:16.530381,
259,1,214,18,12,9.77,02:00:23.219379,
3,1,159,16,15,3.82,03:13:21.730527,
186,1,302,21,22,18.16,19:20:44.013834,
3,1,60,30,30,10.91,14:53:56.223691,
3,1,193,12,13,5.80,03:20:23.601396,
121,1,21,25,17,12.74,05:55:19.108315,
97,1,21,18,24,10.79,02:02:35.289548,
121,1,257,29,30,17.60,05:22:07.722857,
81,1,34,15,20,3.10,13:58:24.068619,
189,1,59,15,13,15.26,09:47:24.300843,
81,1,287,21,13,17.83,06:38:06.789021,
259,1,196,22,25,19.44,11:59:42.540124,
3,1,319,21,15,16.01,12:32:39.901446,
189,1,80,16,15,3.82,23:06:08.354594,
186,1,279,17,27,13.73,02:26:37.297091,
189,1,259,20,19,14.62,15:21:23.398167,1648
81,1,210,22,27,15.55,03:37:08.008565,
186,1,98,25,14,6.17,02:46:43.600619,1922
97,1,179,25,14,6.17,11:59:12.749768,1922
3,1,48,25,14,6.17,17:34:04.494778,1922
81,1,184,30,30,10.91,11:55:20.3913,
81,1,18,17,27,13.73,00:16:06.677946,
49,1,240,30,30,10.91,07:49:49.207917,
189,1,214,25,14,6.17,11:07:56.511009,1922
121,1,279,18,12,9.77,17:19:10.739691,
259,1,185,23,24,10.31,16:37:28.59209,
97,1,103,14,26,17.63,07:00:27.417923,
49,1,125,16,25,19.07,08:39:24.235965,
259,1,136,15,20,3.10,04:16:06.150295,
49,1,288,13,24,19.59,19:15:56.384152,
186,1,92,16,17,8.30,10:11:22.512661,
121,1,200,21,20,9.21,22:14:32.278678,
186,1,218,21,20,9.21,01:32:57.76482,
97,1,349,20,19,14.62,00:54:54.961693,1648
121,1,244,27,21,11.54,13:59:33.194155,
49,1,304,28,12,10.78,08:35:59.923037,
3,1,30,25,14,6.17,04:20:10.665758,1922
259,1,176,13,19,15.73,03:05:37.716712,
81,1,50,24,15,13.30,16:40:38.22735,
49,1,202,27,30,3.11,22:02:39.428412,
259,1,194,16,12,13.89,10:04:10.834669,1794
49,1,82,11,12,16.60,05:25:12.089951,
121,1,338,19,29,15.70,08:00:39.110099,
97,1,203,16,20,10.11,10:46:37.826871,
81,1,69,24,26,18.84,10:34:39.908654,
97,1,140,21,20,9.21,15:10:05.204354,
189,1,67,15,13,15.26,22:19:13.612681,
121,1,219,11,27,6.61,00:17:50.420115,
186,1,39,13,21,13.41,13:45:08.641671,
186,1,156,19,25,5.77,05:04:20.311919,
3,1,48,11,11,8.25,09:05:56.164335,
97,1,115,13,19,18.28,06:26:08.676874,
121,1,225,22,25,19.44,08:33:41.348459,
189,1,278,27,14,16.09,14:29:51.096651,
81,1,113,11,24,13.66,02:18:59.963487,
189,1,323,20,23,11.83,23:00:11.027363,
3,1,293,25,14,6.17,23:52:27.396149,1922
3,1,216,13,14,7.50,11:09:32.932507,
121,1,157,11,19,9.94,04:59:01.042956,
121,1,306,25,14,6.17,09:26:51.285846,1922
189,1,59,29,29,7.78,01:40:35.482514,
97,1,102,21,20,9.21,22:13:57.00345,
49,1,306,25,30,15.05,11:06:56.778804,
186,1,237,20,19,14.62,00:12:02.173924,1648
259,1,168,16,12,13.89,14:01:50.54441,1794
81,1,210,21,30,10.68,16:38:22.36518,
259,1,38,16,17,8.30,12:09:36.232318,
97,1,56,18,13,8.94,10:11:46.788301,
189,1,306,21,19,18.30,16:47:55.255199,
49,1,50,14,16,3.85,05:17:25.926224,
259,1,225,18,28,9.63,07:44:49.224902,
3,1,182,26,13,16.23,00:20:53.420208,
49,1,114,25,14,6.17,01:40:41.961312,1922
259,1,19,25,13,13.39,11:56:37.932537,
81,1,38,20,13,4.46,00:20:14.113461,
259,1,297,17,30,12.05,06:56:27.877266,
186,1,248,21,24,17.00,01:13:16.692961,
3,1,167,30,14,16.61,19:32:39.14141,
189,1,220,29,11,6.27,06:54:38.148702,
49,1,256,20,19,14.62,03:00:19.098764,1648
3,1,111,30,14,16.30,07:18:41.439,
189,1,346,15,25,9.53,17:22:08.89281,
259,1,135,17,27,13.73,18:29:31.802279,
121,1,310,21,24,17.00,05:45:56.330676,
259,1,334,25,14,6.17,14:53:09.988252,1922
186,1,108,30,14,16.30,06:10:51.116431,
259,1,159,30,30,10.91,03:15:52.436319,
259,1,306,29,23,9.42,08:58:24.391664,
186,1,199,16,20,10.11,22:55:58.844695,
81,1,150,19,23,15.72,23:02:42.538169,
3,1,129,19,29,15.70,13:42:49.64168,
259,1,150,17,30,12.05,08:33:49.006802,
97,1,323,25,14,6.17,13:01:13.2358,1922
49,1,294,28,26,6.52,15:42:20.584885,
186,1,277,12,20,10.41,01:48:18.271832,
81,1,265,25,29,15.60,22:14:31.496409,
259,1,278,21,13,8.74,07:16:04.161639,
259,1,77,30,16,3.23,18:48:41.792312,
3,1,62,29,11,6.27,08:51:19.100323,
121,1,153,28,19,5.24,10:39:06.813758,
189,1,17,23,26,19.90,20:41:33.662385,
259,1,236,17,27,13.73,12:20:51.039501,
81,1,195,12,20,13.11,00:34:45.351073,
189,1,32,25,22,19.06,11:05:43.792071,
189,1,207,20,19,14.62,14:13:39.138043,1648
259,1,20,26,18,11.64,16:21:15.158394,
186,1,80,29,29,7.78,17:21:21.876357,
121,1,295,16,12,19.10,05:14:20.493769,
49,1,298,23,26,12.14,16:22:27.874834,
3,1,359,25,14,6.17,16:43:36.710541,1922
3,1,242,16,12,13.89,11:04:06.356641,1794
49,1,342,28,19,5.24,15:16:30.751215,
121,1,316,16,12,13.89,18:08:11.622442,1794
121,1,142,16,12,13.89,09:33:53.162175,1794
189,1,68,19,26,17.12,18:57:32.575575,
97,1,340,29,30,17.60,08:46:27.709374,
49,1,203,23,22,8.66,14:42:55.470702,
97,1,290,16,30,14.33,09:50:44.203448,
189,1,250,25,14,6.17,14:08:31.911207,1922
3,1,312,15,14,13.69,01:42:14.61626,
81,1,364,16,12,13.89,12:48:28.769591,1794
81,1,358,15,15,7.47,09:27:17.266225,
259,1,330,21,15,16.01,05:45:06.77597,
3,1,13,20,19,14.62,23:31:34.41398,1648
186,1,203,26,24,13.95,20:45:15.995372,
3,1,226,12,25,5.99,07:58:28.799432,
97,1,371,20,19,14.62,21:39:37.368219,1648
121,1,57,21,20,9.21,16:28:28.063472,
121,1,122,13,14,17.48,14:38:03.79088,
97,1,236,15,15,7.47,01:12:20.73997,
189,1,258,24,13,5.87,12:36:55.776156,
3,1,181,25,14,6.17,00:36:41.385535,1922
259,1,41,16,21,9.67,13:48:07.024065,
121,1,317,21,22,12.97,03:51:18.936382,
81,1,120,22,27,15.55,10:33:25.107006,
259,1,138,16,20,10.11,14:40:42.589008,
186,1,149,16,16,13.73,21:51:22.240905,
121,1,373,16,17,8.30,01:24:16.902772,
121,1,182,30,30,10.91,10:30:14.035089,
97,1,111,26,18,11.64,23:12:20.61651,
189,1,132,20,19,14.62,13:24:23.140005,1648
121,1,334,30,30,10.91,22:44:11.01494,
97,1,109,11,19,9.94,13:29:48.433882,
121,1,59,13,14,14.41,06:49:58.183247,
81,1,128,12,13,5.80,15:10:14.61517,
121,1,150,29,23,9.42,15:06:11.171362,
3,1,325,19,20,5.58,18:34:29.817293,
49,1,208,11,24,13.66,06:52:20.957913,
97,1,147,29,30,17.60,18:18:14.296476,
121,1,378,20,19,14.62,08:17:11.163162,1648
49,1,214,21,24,17.00,13:59:57.644223,
3,1,134,22,27,15.55,06:31:44.421944,
49,1,117,22,25,19.44,11:13:54.772586,
49,1,384,16,20,10.11,16:47:20.116577,
259,1,166,16,16,13.73,07:13:40.583806,
259,1,26,25,20,4.29,07:15:02.204053,
81,1,52,25,14,6.17,22:04:25.379236,1922
49,1,358,22,14,19.53,16:22:29.846379,
81,1,113,26,18,11.64,00:53:58.592853,
121,1,348,11,30,10.01,02:05:12.024564,
259,1,175,15,30,12.47,03:32:34.660518,
49,1,349,14,23,3.77,23:45:17.638673,
121,1,145,26,15,14.65,11:40:56.945324,
97,1,105,15,20,3.10,04:45:53.214273,
3,1,339,12,12,14.63,21:57:24.985535,
3,1,85,12,23,19.92,20:00:34.029111,
186,1,169,12,12,16.22,16:13:21.257639,1799
186,1,107,12,12,16.22,04:12:14.592591,1799
49,1,384,15,20,3.15,22:39:47.970605,
3,1,256,19,17,10.39,16:54:16.324302,
186,1,373,15,24,11.61,10:34:46.308841,
3,1,23,25,29,15.60,03:35:54.241383,
259,1,30,30,16,3.23,12:05:55.551321,
186,1,344,19,25,19.71,19:56:21.696403,
81,1,50,29,30,17.60,09:44:13.11827,
81,1,156,15,20,3.10,10:16:38.501451,
49,1,260,22,14,19.53,21:09:14.364652,
189,1,310,17,27,13.73,00:13:34.978339,
259,1,249,14,23,3.77,06:18:28.027889,
259,1,235,21,19,18.30,15:13:23.865505,
121,1,182,25,20,4.29,02:50:13.023412,
49,1,319,16,26,18.97,06:50:08.381928,
97,1,301,14,15,6.90,21:44:08.237605,
121,1,198,25,14,6.17,09:06:11.993701,1922
189,1,339,29,11,6.27,20:37:54.589154,
259,1,368,13,14,17.48,19:34:55.301094,
189,1,331,16,12,13.89,05:45:25.672497,1794
81,1,112,18,18,12.33,10:08:16.824009,
121,1,276,14,15,6.90,01:16:01.591112,
189,1,70,11,30,10.01,11:59:39.047586,
3,1,116,20,19,14.62,08:54:02.47611,1648
259,1,160,12,12,16.22,00:02:29.411993,1799
49,1,176,16,12,13.89,17:59:17.548611,1794
189,1,270,23,29,5.92,20:29:53.364936,
121,1,335,12,23,19.92,22:59:45.211354,
97,1,350,25,13,13.39,05:07:42.562399,
97,1,207,16,12,13.89,06:01:54.267234,1794
121,1,235,16,12,13.89,17:27:50.992119,1794
81,1,365,27,14,16.09,03:53:53.192967,
259,1,341,20,19,14.62,00:12:16.034775,1648
259,1,57,28,16,16.06,07:04:01.712397,
259,1,132,20,26,11.24,20:13:17.999889,
121,1,54,22,16,9.67,08:25:44.281022,
49,1,236,28,12,10.78,17:40:24.355703,
81,1,88,29,29,7.78,08:27:41.912389,
189,1,22,14,26,17.63,05:28:58.692387,
259,1,228,13,19,11.08,16:40:42.640448,
186,1,165,20,19,14.62,06:04:41.848708,1648
189,1,338,22,16,9.67,17:03:27.02292,
81,1,135,21,22,18.16,06:58:45.906257,
189,1,246,23,25,6.71,12:07:28.390987,
3,1,282,24,14,4.05,05:27:13.193226,
81,1,356,18,23,4.31,07:18:25.163148,
189,1,30,30,14,16.61,05:26:20.931736,
3,1,368,14,15,6.90,05:39:05.892716,
186,1,249,30,24,3.88,17:43:26.446445,
186,1,349,14,16,3.85,10:36:35.171229,
81,1,208,20,19,14.62,19:16:15.975151,1648
97,1,354,23,28,15.04,17:55:41.886391,
121,1,298,16,11,11.00,01:06:16.011729,
3,1,174,12,23,6.95,06:03:04.220335,
97,1,225,15,30,12.47,02:37:14.617757,
97,1,244,25,30,15.05,14:16:38.777556,
81,1,43,25,14,6.17,07:33:55.966966,1922
49,1,392,27,26,15.54,05:21:36.979592,
121,1,182,19,20,5.58,13:10:46.607021,
259,1,58,20,19,14.62,12:27:54.597084,1648
49,1,26,25,16,4.78,18:12:43.224984,
189,1,408,25,14,6.17,00:20:43.093393,1922
81,1,150,18,12,9.77,01:09:00.280216,
49,1,97,15,12,5.01,03:52:56.572956,
97,1,356,23,26,12.14,06:53:03.246196,
189,1,242,20,13,4.46,12:04:59.498228,
81,1,116,11,27,6.61,05:10:41.060166,
121,1,66,25,14,6.17,12:13:55.847135,1922
97,1,38,15,24,11.61,00:49:30.0047,
189,1,334,20,19,14.62,17:52:39.160414,1648
81,1,368,16,16,13.73,02:20:02.229621,
259,1,117,15,25,8.69,12:38:16.013651,
81,1,296,18,13,8.94,06:19:31.211228,
186,1,58,18,12,9.77,12:20:00.270348,
3,1,219,12,25,5.99,13:09:58.760631,
3,1,71,19,27,5.86,21:11:23.015262,
81,1,18,20,27,10.44,09:26:38.771929,
121,1,340,28,17,6.31,16:05:31.825782,
97,1,74,27,21,11.54,18:29:16.706412,
49,1,190,15,21,4.93,08:17:49.993734,
189,1,91,25,27,10.94,07:41:21.005057,
3,1,179,25,27,10.94,23:48:48.343126,
3,1,367,19,23,15.72,05:15:37.808313,
121,1,251,11,21,4.46,16:59:03.512984,
186,1,27,20,19,14.62,05:01:18.026902,1648
81,1,280,25,14,6.17,14:49:47.221505,1922
3,1,239,24,13,5.87,11:26:25.939027,
259,1,64,22,14,19.53,12:26:23.79877,
189,1,368,16,12,13.89,02:00:38.572711,1794
3,1,273,16,12,13.89,02:27:52.58807,1794
3,1,248,29,27,19.90,13:38:45.812081,
259,1,18,28,11,4.00,07:25:52.280852,
3,1,192,29,27,19.90,15:53:41.323296,
3,1,338,27,15,9.81,13:58:20.332032,
3,1,53,11,12,16.60,00:04:55.380546,
189,1,209,15,12,5.01,18:00:40.938205,
121,1,192,11,30,10.01,01:26:02.801312,
121,1,254,16,12,19.10,20:53:42.978319,
3,1,263,11,11,6.95,23:50:02.111604,
186,1,277,11,21,4.46,00:14:56.171544,
3,1,224,29,18,14.06,23:34:47.018342,
259,1,219,23,18,3.43,06:48:07.696245,
81,1,49,25,14,6.17,08:49:49.083673,1922
189,1,173,27,14,16.09,13:06:25.640923,
186,1,413,25,14,6.17,13:36:48.583888,1922
189,1,174,18,23,4.31,19:19:59.947498,
81,1,34,12,12,16.22,23:05:06.713912,1799
49,1,314,14,26,17.63,13:38:05.359419,
3,1,249,16,25,19.07,23:25:59.916969,
97,1,241,21,19,18.30,08:36:05.781292,
189,1,87,19,25,5.77,10:24:12.575487,
49,1,380,15,20,3.15,16:08:24.391658,
121,1,191,20,19,14.62,07:28:18.275535,1648
97,1,300,28,19,5.24,04:34:49.107629,
49,1,320,29,11,6.27,18:24:51.578677,
259,1,392,14,28,8.35,02:42:20.798839,
259,1,254,13,21,13.41,18:55:47.385383,
186,1,73,16,12,13.89,16:58:57.277981,1794
81,1,136,21,16,13.47,18:00:01.750682,
49,1,400,20,19,14.62,19:21:44.350068,1648
81,1,203,17,26,4.68,22:05:21.978889,
81,1,90,18,12,9.77,05:33:18.364684,
3,1,309,16,20,10.11,03:41:43.647328,
121,1,131,25,14,6.17,02:54:15.771965,1922
189,1,50,16,12,19.10,05:42:01.454517,
3,1,196,16,21,14.18,22:51:29.963821,
49,1,282,20,19,14.62,20:09:07.242913,1648
186,1,406,27,26,17.84,20:21:07.269575,
3,1,47,20,19,14.62,11:07:38.284881,1648
259,1,263,21,30,10.68,13:37:22.390319,
3,1,97,19,29,15.70,02:57:47.095931,
121,1,54,21,30,10.68,16:59:12.639665,
189,1,322,11,30,10.01,09:27:42.894077,
259,1,287,28,11,5.53,03:03:47.562062,
121,1,38,12,12,16.22,21:30:14.371248,1799
121,1,31,17,24,13.44,18:22:10.689312,
97,1,311,24,26,18.84,02:35:37.266627,
121,1,216,12,23,19.92,18:09:54.154074,
186,1,109,23,24,15.78,06:49:33.245934,
259,1,409,16,12,19.10,18:28:56.068127,
259,1,379,23,28,15.04,08:06:36.958588,
49,1,305,13,19,15.73,12:59:40.141851,
3,1,345,25,14,6.17,03:22:54.519155,1922
3,1,67,25,29,15.60,22:38:10.438114,
49,1,290,23,29,5.92,20:40:28.639968,
